data_resposta,cpf,intervalo_renda
2024-09-20,73727189380,R$8.000–12.000
2024-05-27,98268982661,R$2.000–4.000
2025-11-20,53132425089,R$8.000–12.000
2024-07-10,43000684313,R$4.000–8.000
2024-04-06,85529325567,R$8.000–12.000
2024-07-14,76110033391,+R$12.000
2024-05-11,23376376073,R$4.000–8.000
2024-08-30,44119001012,R$8.000–12.000
2025-03-05,74305980375,R$4.000–8.000
2024-05-24,75509201599,+R$12.000
2025-12-15,15305274097,R$4.000–8.000
2025-01-16,83525731096,+R$12.000
2025-02-16,73390378441,+R$12.000
2024-06-01,73679901027,+R$12.000
2025-05-28,31264319487,R$4.000–8.000
2024-09-10,42789080314,R$8.000–12.000
2025-12-16,03193981035,R$8.000–12.000
2025-11-21,17981106084,+R$12.000
2025-11-04,79736383182,+R$12.000
2025-02-27,54981282761,R$8.000–12.000
2024-09-26,50160557047,R$8.000–12.000
2024-08-24,64437710280,R$8.000–12.000
2024-09-15,27351983243,R$8.000–12.000
2025-07-07,26531066835,R$4.000–8.000
2025-12-05,69257775630,R$4.000–8.000
2024-05-03,17373397010,R$8.000–12.000
2025-04-16,27052223616,R$4.000–8.000
2025-06-05,98404661319,R$4.000–8.000
2024-01-04,52292098363,R$2.000–4.000
2024-11-30,90763948321,R$8.000–12.000
2025-12-04,56513732338,R$8.000–12.000
2024-05-25,93899362106,R$8.000–12.000
2025-01-01,61629274162,R$4.000–8.000
2025-12-06,88080035790,+R$12.000
2025-04-01,99750209016,R$4.000–8.000
2025-06-22,88679900084,R$8.000–12.000
2024-11-06,27913863387,R$2.000–4.000
2025-12-12,82063248414,R$8.000–12.000
2024-07-07,89735769919,R$4.000–8.000
2025-02-28,27308170200,R$8.000–12.000
2025-04-20,77235517274,R$4.000–8.000
2024-09-28,38288259978,R$8.000–12.000
2024-10-16,42761435707,R$8.000–12.000
2025-04-14,15878060906,R$8.000–12.000
2025-04-27,65916003343,+R$12.000
2024-01-23,34420069578,+R$12.000
2025-11-02,63896118129,R$8.000–12.000
2024-10-17,92337152179,+R$12.000
2024-12-09,95047019453,R$4.000–8.000
2025-03-09,25148613385,R$8.000–12.000
2025-09-07,47465497884,R$8.000–12.000
2024-11-26,20392595157,R$4.000–8.000
2024-08-19,29298404518,R$8.000–12.000
2025-08-29,42372466762,R$4.000–8.000
2025-12-15,22570622623,R$8.000–12.000
2025-06-12,89866436368,R$8.000–12.000
2024-06-27,18632411261,+R$12.000
2025-08-01,29410464450,R$8.000–12.000
2024-08-10,88406745248,R$8.000–12.000
2024-12-02,46286080295,R$4.000–8.000
2025-05-15,26391869905,R$4.000–8.000
2025-01-24,92334133225,R$8.000–12.000
2024-02-29,58135896312,+R$12.000
2024-11-15,66730854206,+R$12.000
2025-06-21,40402990977,R$8.000–12.000
2024-09-27,36192881453,+R$12.000
2025-06-18,72127158544,R$8.000–12.000
2025-08-28,81296869779,+R$12.000
2024-08-17,38236071344,R$4.000–8.000
2024-05-23,45804386928,R$4.000–8.000
2024-09-24,48166803623,+R$12.000
2025-01-04,84371750659,R$8.000–12.000
2025-12-22,57043222726,R$4.000–8.000
2025-08-28,65213283389,R$4.000–8.000
2025-01-09,06271498777,R$8.000–12.000
2024-07-27,45460354503,R$8.000–12.000
2025-03-18,63321960723,R$8.000–12.000
2024-01-27,23813983649,R$4.000–8.000
2025-02-20,39330821443,R$4.000–8.000
2024-08-26,15016345705,R$4.000–8.000
2024-07-06,37414490234,R$4.000–8.000
2025-05-25,58143206311,R$8.000–12.000
2025-08-06,51565187428,R$4.000–8.000
2024-03-31,11977102454,R$2.000–4.000
2024-07-13,99111594224,R$8.000–12.000
2025-07-16,27864480534,+R$12.000
2025-10-15,65146204418,R$8.000–12.000
2024-03-02,78500138155,+R$12.000
2024-08-29,25087956782,R$4.000–8.000
2025-05-19,82116549370,R$4.000–8.000
2024-07-01,92622958307,+R$12.000
2025-05-01,88711033926,R$4.000–8.000
2025-01-14,68114921643,+R$12.000
2024-02-05,81423990464,R$8.000–12.000
2025-07-13,60752355552,+R$12.000
2025-08-25,39037070063,R$4.000–8.000
2024-02-01,03259022348,R$8.000–12.000
2025-05-27,52565575719,R$4.000–8.000
2024-06-30,60242628092,+R$12.000
2024-11-26,31369988623,R$8.000–12.000
2024-12-02,81733581808,R$8.000–12.000
2024-05-29,96255814418,R$8.000–12.000
2024-10-28,12387987048,R$4.000–8.000
2025-04-15,27483684023,R$8.000–12.000
2025-11-13,18022313890,R$8.000–12.000
2025-06-02,94129989932,R$8.000–12.000
2024-10-22,93474539029,R$8.000–12.000
2024-06-17,27789904773,R$2.000–4.000
2024-11-04,19443864936,R$8.000–12.000
2024-11-21,71628991505,R$4.000–8.000
2024-09-02,43460206205,R$8.000–12.000
2025-09-04,88682518554,+R$12.000
2025-02-02,35666701943,R$8.000–12.000
2025-08-09,94286090955,+R$12.000
2024-12-17,52054052113,R$4.000–8.000
2025-11-25,91117694297,R$4.000–8.000
2024-02-14,30994073110,R$4.000–8.000
2025-03-08,91893321535,+R$12.000
2025-04-05,60912092333,R$8.000–12.000
2024-07-17,58055819905,R$8.000–12.000
2025-09-20,69749956412,R$8.000–12.000
2024-03-28,58524626417,R$8.000–12.000
2024-07-05,47523185941,R$8.000–12.000
2024-06-09,19223494807,R$8.000–12.000
2024-05-09,59956913017,R$2.000–4.000
2025-01-30,18571610705,R$4.000–8.000
2025-11-01,42955508825,R$8.000–12.000
2024-11-28,55522289792,R$8.000–12.000
2024-12-29,41758019612,R$8.000–12.000
2024-10-30,33916614978,R$4.000–8.000
2025-12-01,00662026858,+R$12.000
2024-01-12,68692593607,R$4.000–8.000
2025-02-16,49324308465,R$4.000–8.000
2024-04-04,15053953418,R$8.000–12.000
2024-12-05,63050441515,R$8.000–12.000
2024-01-05,45062651741,R$8.000–12.000
2025-12-08,78173252638,+R$12.000
2025-06-09,27749973852,R$4.000–8.000
2024-08-08,38434631847,+R$12.000
2024-08-06,42751343098,R$8.000–12.000
2025-10-03,60736025826,R$8.000–12.000
2025-08-21,25921193577,R$4.000–8.000
2024-10-13,38367465982,R$8.000–12.000
2024-02-12,44318883814,R$4.000–8.000
2025-03-14,73727535125,+R$12.000
2024-05-21,35863782751,R$8.000–12.000
2024-10-25,37069480031,+R$12.000
2024-12-20,89051614980,R$8.000–12.000
2024-10-29,28879702374,R$8.000–12.000
2024-10-31,00846914506,+R$12.000
2024-03-21,01421045451,R$8.000–12.000
2025-09-09,60950724037,R$8.000–12.000
2024-05-27,88711211321,R$8.000–12.000
2025-08-14,87756413689,R$4.000–8.000
2025-11-25,35048941280,R$8.000–12.000
2025-07-22,02224195866,R$8.000–12.000
2025-08-10,91557542594,+R$12.000
2025-05-19,26894050232,R$4.000–8.000
2024-09-01,62695154581,R$8.000–12.000
2024-07-04,24843425588,R$2.000–4.000
2024-03-14,54284342343,+R$12.000
2024-01-30,00115477349,R$4.000–8.000
2025-02-07,80727168848,R$8.000–12.000
2024-02-09,63213183632,R$8.000–12.000
2024-10-02,40935038085,R$8.000–12.000
2024-01-03,86185815292,R$8.000–12.000
2025-10-29,64451720970,R$8.000–12.000
2024-12-08,22223821664,R$4.000–8.000
2025-09-29,86686310496,+R$12.000
2025-03-19,12030341801,R$4.000–8.000
2024-05-16,34060352212,R$4.000–8.000
2024-02-29,64986846993,+R$12.000
2024-10-11,18197336409,R$8.000–12.000
2025-08-11,82729812652,+R$12.000
2025-01-29,30422111298,R$4.000–8.000
2024-02-21,50445920175,R$4.000–8.000
2024-11-19,50617407887,R$2.000–4.000
2024-04-19,15718400771,R$4.000–8.000
2024-02-09,57753516464,R$2.000–4.000
2025-09-26,39638730721,R$8.000–12.000
2025-08-16,00347291878,+R$12.000
2024-05-01,77122187213,R$8.000–12.000
2024-09-03,39896220938,R$8.000–12.000
2025-08-06,43138441738,+R$12.000
2025-09-08,54429362411,+R$12.000
2025-03-20,94296882769,R$4.000–8.000
2024-08-26,77715864649,R$8.000–12.000
2025-05-29,54430074577,+R$12.000
2025-08-14,39642062230,R$8.000–12.000
2025-06-28,69565187445,R$2.000–4.000
2025-08-17,54766318704,R$8.000–12.000
2025-01-26,14815295306,R$8.000–12.000
2024-08-09,10977483941,+R$12.000
2024-05-18,90027763335,R$4.000–8.000
2025-07-28,92133500453,+R$12.000
2025-11-12,96081147940,R$8.000–12.000
2024-11-26,27342632927,+R$12.000
2024-06-11,64502323190,R$8.000–12.000
2024-08-20,88582824683,R$8.000–12.000
2024-12-12,55412155155,R$8.000–12.000
2024-01-09,75805166441,R$4.000–8.000
2024-10-15,07092508878,R$4.000–8.000
2024-10-17,82659681828,R$2.000–4.000
2024-04-19,94560046812,R$4.000–8.000
2024-05-15,42446429028,+R$12.000
2025-02-05,11961198596,R$4.000–8.000
2025-10-22,44947661425,R$8.000–12.000
2024-08-19,81796688205,+R$12.000
2025-06-10,43796354429,R$8.000–12.000
2024-11-11,58940840065,+R$12.000
2025-03-09,81202779660,R$8.000–12.000
2025-11-05,28815195427,R$4.000–8.000
2024-08-27,58635881356,R$4.000–8.000
2024-04-20,14061340154,R$8.000–12.000
2024-06-14,84240638629,R$8.000–12.000
2024-05-15,48697456908,R$2.000–4.000
2025-02-03,29675916889,R$2.000–4.000
2025-09-05,97270112813,+R$12.000
2024-05-30,83033962745,R$8.000–12.000
2024-09-28,62421056710,R$8.000–12.000
2025-12-09,65032936597,R$8.000–12.000
2025-12-16,54570654721,R$8.000–12.000
2024-12-28,02157811683,+R$12.000
2025-08-23,11585634823,R$4.000–8.000
2024-09-08,01365752100,R$8.000–12.000
2025-06-08,98834737632,R$4.000–8.000
2024-12-24,42350868457,R$8.000–12.000
2024-12-10,22305481945,R$4.000–8.000
2025-08-16,51360382538,R$8.000–12.000
2025-10-05,94969158625,R$8.000–12.000
2024-10-23,17102437572,R$8.000–12.000
2025-03-29,57329299051,+R$12.000
2024-06-28,80993049047,R$2.000–4.000
2025-02-22,75246461854,R$8.000–12.000
2025-08-07,32173259971,R$4.000–8.000
2025-06-06,22054302312,R$8.000–12.000
2025-06-20,20716816740,+R$12.000
2024-10-27,78523381256,+R$12.000
2024-02-04,43311647896,R$4.000–8.000
2025-02-14,29626891119,+R$12.000
2024-02-23,32366751547,R$4.000–8.000
2024-02-28,72427631047,R$8.000–12.000
2024-05-17,36567033245,+R$12.000
2024-10-25,28765101826,R$2.000–4.000
2024-08-07,07155708395,R$8.000–12.000
2025-04-12,33714958611,R$8.000–12.000
2024-12-25,13222052408,R$8.000–12.000
2025-02-18,38776556287,+R$12.000
2024-02-20,64160157458,R$8.000–12.000
2025-08-07,38272105133,R$4.000–8.000
2025-10-19,59496903964,R$8.000–12.000
2025-11-28,74651813170,R$2.000–4.000
2025-12-15,83577345253,R$8.000–12.000
2024-05-14,94504976699,R$8.000–12.000
2025-08-19,49864191448,R$2.000–4.000
2024-08-20,26354140830,R$8.000–12.000
2025-01-05,78507150706,R$2.000–4.000
2024-08-21,54389465106,R$2.000–4.000
2024-10-23,26137963093,R$4.000–8.000
2025-04-21,16330602554,R$8.000–12.000
2024-04-15,11976487340,R$8.000–12.000
2024-03-26,74442467761,R$4.000–8.000
2025-04-17,97882150536,+R$12.000
2024-11-22,54565146829,R$8.000–12.000
2024-02-28,70675644031,R$4.000–8.000
2025-11-10,31052222472,-R$2.000
2025-09-25,34556012370,R$8.000–12.000
2024-05-22,71613672424,R$8.000–12.000
2024-11-15,83444728712,R$8.000–12.000
2025-09-20,23007123899,R$8.000–12.000
2025-10-10,77336129285,R$8.000–12.000
2025-09-06,04852460965,+R$12.000
2024-01-04,61188394748,R$4.000–8.000
2025-07-13,80000871950,+R$12.000
2025-10-27,43340182557,R$8.000–12.000
2024-08-12,84104431423,R$8.000–12.000
2025-04-11,41869656130,R$4.000–8.000
2024-05-01,90336245242,+R$12.000
2025-05-29,37196034897,R$8.000–12.000
2024-10-10,07973865797,R$8.000–12.000
2024-09-23,62015867655,R$4.000–8.000
2025-05-25,65608816880,R$8.000–12.000
2024-09-30,46826917179,R$8.000–12.000
2025-08-20,51142185429,+R$12.000
2025-04-02,59454855507,R$8.000–12.000
2024-07-06,74088668288,R$4.000–8.000
2024-10-25,79838745222,R$4.000–8.000
2024-04-07,70627289809,R$4.000–8.000
2025-12-21,51022912675,R$8.000–12.000
2024-09-26,23650179381,R$8.000–12.000
2024-05-17,26023352362,R$8.000–12.000
2024-07-14,54177350133,R$4.000–8.000
2024-02-29,51497579239,R$8.000–12.000
2024-01-15,07440363464,R$4.000–8.000
2024-09-19,77180526605,R$4.000–8.000
2025-05-22,10957588517,R$8.000–12.000
2024-02-17,78931425421,+R$12.000
2025-03-19,14860794594,R$8.000–12.000
2024-09-05,54084646284,R$4.000–8.000
2024-02-21,40176706319,R$8.000–12.000
2024-11-25,19738781969,R$2.000–4.000
2024-01-10,75730834774,R$4.000–8.000
2025-04-29,61927671377,R$4.000–8.000
2025-10-31,98222204491,+R$12.000
2025-08-03,83407478377,R$4.000–8.000
2024-11-17,39807122767,+R$12.000
2024-05-11,79364684586,+R$12.000
2024-05-17,74272395943,R$8.000–12.000
2024-04-05,05278105580,R$2.000–4.000
2024-10-17,48831927277,R$8.000–12.000
2024-04-25,40591934424,R$4.000–8.000
2025-08-19,15057161943,R$8.000–12.000
2024-02-26,42537857688,R$8.000–12.000
2025-04-25,28768275640,R$8.000–12.000
2025-10-11,78854295390,R$8.000–12.000
2024-12-07,97459325480,R$4.000–8.000
2025-12-14,65043263279,R$8.000–12.000
2025-03-09,31665825306,+R$12.000
2024-07-05,33280510997,R$4.000–8.000
2025-12-16,19392845679,R$8.000–12.000
2024-10-24,70350050336,+R$12.000
2025-06-26,26255844993,R$8.000–12.000
2025-06-08,73907897585,R$2.000–4.000
2024-11-24,13702138722,+R$12.000
2024-05-19,09473046753,R$4.000–8.000
2025-09-20,06640606032,R$4.000–8.000
2025-06-12,21766815689,R$8.000–12.000
2024-09-22,25293977209,+R$12.000
2024-02-05,65232761805,R$8.000–12.000
2025-02-06,68763983371,R$8.000–12.000
2024-10-27,25410867446,R$8.000–12.000
2025-07-06,52794157175,R$8.000–12.000
2025-08-27,33085788849,+R$12.000
2024-09-03,14818938229,+R$12.000
2024-12-12,31812023563,+R$12.000
2025-03-14,21176785968,+R$12.000
2025-06-29,05796570331,R$8.000–12.000
2025-03-30,77066952412,+R$12.000
2024-12-30,64467513045,R$8.000–12.000
2025-08-10,09854122110,R$8.000–12.000
2024-10-10,60626187881,R$8.000–12.000
2025-05-25,46259411968,R$8.000–12.000
2025-04-04,80681827873,R$8.000–12.000
2025-12-18,82089739691,+R$12.000
2025-09-23,98935380694,R$8.000–12.000
2024-01-25,26023977476,R$4.000–8.000
2024-12-25,44326989267,+R$12.000
2025-07-31,06357456384,R$4.000–8.000
2025-11-14,98497887738,R$4.000–8.000
2024-03-06,29157182756,R$8.000–12.000
2025-04-01,45537036539,R$8.000–12.000
2024-01-20,44214520266,R$8.000–12.000
2024-10-07,86796999938,R$4.000–8.000
2025-07-19,79499378413,R$8.000–12.000
2024-02-16,71299328999,R$8.000–12.000
2025-01-06,02765422991,+R$12.000
2024-01-01,19654233818,R$8.000–12.000
2024-11-23,70290179798,R$4.000–8.000
2025-12-10,83013624463,R$8.000–12.000
2025-06-24,75448455175,R$8.000–12.000
2025-12-18,53418606297,R$8.000–12.000
2025-05-21,03631078150,R$8.000–12.000
2025-11-12,92185608273,+R$12.000
2025-04-25,80001770131,R$8.000–12.000
2024-09-06,97459355062,R$2.000–4.000
2025-08-31,09276819672,R$8.000–12.000
2024-01-21,61778128933,R$4.000–8.000
2024-10-31,00751024227,R$2.000–4.000
2024-06-15,86610015196,+R$12.000
2025-05-15,90455920592,R$8.000–12.000
2024-05-25,23432813137,R$8.000–12.000
2024-01-08,08682597427,R$2.000–4.000
2025-11-17,75589179668,+R$12.000
2024-08-04,34679941188,R$8.000–12.000
2024-05-20,14304250335,R$2.000–4.000
2024-04-12,05900221247,+R$12.000
2025-01-19,55246295198,R$4.000–8.000
2025-04-25,80409164567,+R$12.000
2025-09-21,10819657482,R$2.000–4.000
2024-06-04,60381763108,R$8.000–12.000
2024-03-05,81382298524,R$8.000–12.000
2025-01-13,13078416837,R$8.000–12.000
2025-07-08,23090330852,R$8.000–12.000
2025-12-12,09069624995,R$4.000–8.000
2024-06-17,24268224980,R$8.000–12.000
2024-10-07,13768151185,R$8.000–12.000
2024-03-18,48355962346,R$4.000–8.000
2025-07-17,20718109386,R$8.000–12.000
2024-11-27,67840551034,R$4.000–8.000
2025-01-11,10488594535,R$2.000–4.000
2024-04-08,64951741624,R$8.000–12.000
2024-08-13,67430607620,-R$2.000
2024-06-25,03400335637,R$8.000–12.000
2025-05-26,65076932684,R$8.000–12.000
2025-01-18,77150270160,R$2.000–4.000
2024-09-27,76951172042,R$8.000–12.000
2025-12-31,60824387066,R$4.000–8.000
2024-01-20,97170851671,+R$12.000
2024-02-26,83898778278,R$8.000–12.000
2024-05-24,38022517509,R$8.000–12.000
2024-11-19,25992394948,R$8.000–12.000
2024-05-04,31466068120,R$2.000–4.000
2024-08-07,11052507815,+R$12.000
2025-12-30,00554917863,+R$12.000
2024-09-23,59659294551,R$4.000–8.000
2024-11-29,53797212091,R$8.000–12.000
2025-10-07,31214669165,R$4.000–8.000
2025-02-12,19431303072,R$8.000–12.000
2025-10-10,46679138011,R$8.000–12.000
2024-08-13,67433085345,R$8.000–12.000
2025-12-10,10089145823,R$8.000–12.000
2025-11-01,12298391364,R$8.000–12.000
2024-04-17,63025035866,R$4.000–8.000
2025-03-01,67902761172,R$8.000–12.000
2024-09-03,80326748687,+R$12.000
2024-12-15,75116063035,R$8.000–12.000
2025-10-06,93232404128,R$8.000–12.000
2025-05-10,53268705273,R$4.000–8.000
2024-01-21,06727149513,R$2.000–4.000
2025-12-30,29135842374,R$4.000–8.000
2025-06-24,42082217071,R$4.000–8.000
2024-10-29,18268023237,R$8.000–12.000
2024-10-12,86735085913,R$8.000–12.000
2025-09-16,95902720126,R$4.000–8.000
2025-10-02,87921488464,R$4.000–8.000
2025-12-08,89140594350,R$8.000–12.000
2024-09-18,06818369124,+R$12.000
2024-02-02,10926462552,+R$12.000
2025-12-04,17213348873,R$2.000–4.000
2025-03-15,59683451161,R$8.000–12.000
2025-11-17,39514320200,R$4.000–8.000
2025-10-12,28498761020,R$8.000–12.000
2025-08-18,69660092671,R$8.000–12.000
2024-10-30,74176623928,R$4.000–8.000
2025-06-10,66817803999,R$8.000–12.000
2024-12-13,29352732655,R$8.000–12.000
2025-10-21,31332952465,R$8.000–12.000
2024-10-13,73919321851,R$8.000–12.000
2025-07-22,96920832189,R$4.000–8.000
2025-12-17,27751689469,R$8.000–12.000
2025-05-23,91495036336,R$4.000–8.000
2025-03-05,62986605114,R$8.000–12.000
2024-02-16,90089976050,+R$12.000
2025-11-03,55399945076,+R$12.000
2025-02-14,14368907844,R$8.000–12.000
2025-10-17,34175676174,+R$12.000
2024-06-08,40431518666,R$2.000–4.000
2025-08-13,57602449775,R$4.000–8.000
2024-11-03,29812489440,R$2.000–4.000
2025-01-04,42267022245,+R$12.000
2024-09-27,90370115049,R$8.000–12.000
2025-02-22,48460197838,R$4.000–8.000
2024-05-09,47755396005,-R$2.000
2025-08-20,10334626247,+R$12.000
2025-10-18,26308512534,R$4.000–8.000
2025-03-15,23709166161,R$4.000–8.000
2025-06-25,13410822742,R$8.000–12.000
2024-03-02,68244532367,+R$12.000
2025-09-21,26443070448,+R$12.000
2024-10-29,13797766706,R$2.000–4.000
2025-04-20,63525939989,+R$12.000
2025-07-06,70060490684,+R$12.000
2024-05-20,96753497322,R$8.000–12.000
2025-07-14,91455621835,R$8.000–12.000
2025-07-07,78367899915,R$8.000–12.000
2024-12-03,71047350414,R$4.000–8.000
2024-07-02,76705512823,R$4.000–8.000
2024-02-27,75173221462,R$4.000–8.000
2024-05-12,87689039871,R$8.000–12.000
2024-05-29,61832722843,R$8.000–12.000
2024-09-19,23113384060,R$8.000–12.000
2025-11-19,16078811320,R$8.000–12.000
2024-12-01,17413124371,R$8.000–12.000
2024-05-19,26352436853,R$8.000–12.000
2025-08-12,22769885640,R$8.000–12.000
2025-12-23,99172174292,R$8.000–12.000
2024-05-01,26419277056,R$2.000–4.000
2025-07-01,85513299267,R$8.000–12.000
2024-06-03,89647776641,R$4.000–8.000
2025-01-24,29911242321,R$4.000–8.000
2024-10-14,21437660469,R$8.000–12.000
2025-12-25,97456858072,R$2.000–4.000
2025-09-17,09668223273,+R$12.000
2024-06-23,27306780237,R$2.000–4.000
2024-04-04,71368716666,R$2.000–4.000
2025-05-01,68255445596,R$4.000–8.000
2025-03-03,22668412787,R$8.000–12.000
2025-02-05,82699208434,R$8.000–12.000
2024-08-01,37784417826,+R$12.000
2025-03-22,76329516621,R$8.000–12.000
2024-11-30,09707102023,R$8.000–12.000
2024-06-26,01689160978,R$4.000–8.000
2025-04-18,60829791746,R$8.000–12.000
2024-06-19,88100449611,R$4.000–8.000
2025-12-03,58683691189,R$8.000–12.000
2025-06-04,89911344024,+R$12.000
2025-07-15,98330825619,R$2.000–4.000
2025-01-22,32374923057,R$2.000–4.000
2024-09-22,50573872668,R$8.000–12.000
2025-10-03,85855932363,R$8.000–12.000
2024-10-18,89512049361,+R$12.000
2024-07-23,63956146198,R$4.000–8.000
2024-08-05,29341722329,R$8.000–12.000
2024-08-15,67483361699,R$8.000–12.000
2024-09-29,41380170319,R$8.000–12.000
2025-11-02,18054906350,R$4.000–8.000
2024-12-26,82825487977,R$8.000–12.000
2025-07-30,46863022885,R$4.000–8.000
2025-01-29,56567235992,R$4.000–8.000
2025-08-06,68701101699,R$8.000–12.000
2025-06-18,21316498692,+R$12.000
2024-09-29,53432518651,R$8.000–12.000
2024-11-05,43279377557,R$8.000–12.000
2024-12-28,87643396855,+R$12.000
2024-10-01,26737557171,R$8.000–12.000
2025-04-22,14405157951,R$4.000–8.000
2025-10-24,15069439066,R$8.000–12.000
2025-01-16,57226904304,R$2.000–4.000
2025-09-04,81596534816,R$8.000–12.000
2025-03-14,95157219219,R$2.000–4.000
2025-11-05,83162900466,R$4.000–8.000
2024-03-25,25933277267,R$8.000–12.000
2025-06-01,71409071536,+R$12.000
2025-08-19,44534653213,R$8.000–12.000
