data_compra,cpf,destino,cep
2025-11-21,08580844726,Austrália,90561088
2025-06-29,92056741112,Canadá,30141135
2024-08-27,37288316537,Austrália,22130253
2024-11-07,77857003496,Austrália,22217325
2025-05-18,04568561833,EUA,01973634
2025-05-02,03212134832,Reino Unido,80939425
2024-08-19,82101044529,Irlanda,20767425
2024-01-01,98492493126,Irlanda,30214177
2025-01-13,60496425268,EUA,22818065
2024-01-18,59764585345,Canadá,04103062
2024-07-01,76681734897,Canadá,01018923
2024-01-08,30085161981,Reino Unido,05871824
2025-10-01,75900445331,Irlanda,01173874
2024-07-06,90966142214,Canadá,04677024
2024-05-06,51953004794,Austrália,01607950
2024-05-26,62442374500,Canadá,40991624
2025-12-21,90750324739,Canadá,22269880
2024-04-30,95104299252,EUA,20831129
2024-02-27,18645017821,Irlanda,01949127
2025-12-11,77062773426,Canadá,01181515
2025-12-30,39929389799,Reino Unido,70334530
2025-07-07,97459854310,EUA,04922879
2025-04-07,39327092486,EUA,20676359
2024-04-05,46967654665,EUA,01590085
2024-02-04,36768212264,EUA,22435817
2025-04-17,92060069976,Reino Unido,70318243
2025-08-21,61150444607,Canadá,04908774
2024-09-14,88401337432,Austrália,22589169
2024-12-14,51554907795,Canadá,90644929
2024-04-22,48760413676,Canadá,20717211
2024-08-01,13103541907,EUA,22413930
2025-05-22,91771428519,EUA,30199066
2024-12-06,46791397087,Austrália,22263151
2024-05-25,24028890261,EUA,22875824
2024-07-24,14447652366,EUA,20535084
2025-03-15,67455536025,EUA,70896898
2024-09-12,47060782864,EUA,80656514
2025-03-24,66032994422,Canadá,05877750
2024-08-28,89370434634,Canadá,22587171
2025-06-05,63125937858,Canadá,04424139
2024-10-18,31750318256,Canadá,22317726
2024-11-07,75770331852,Reino Unido,22502566
2025-08-14,38652724729,EUA,04359339
2024-01-25,67125052153,Austrália,22284651
2025-11-30,35257836514,Canadá,01438969
2024-12-12,55900916153,Irlanda,04326169
2024-11-15,28945698479,Austrália,04552316
2024-02-19,31052258284,Canadá,80538689
2024-05-07,42846417068,Reino Unido,70161690
2024-10-30,91632961916,EUA,05554433
2024-05-07,80110669993,Irlanda,30421919
2024-09-11,71418338138,Reino Unido,30080608
2024-07-08,89520868125,Austrália,05585175
2025-04-02,42783768471,Reino Unido,01154656
2025-11-12,96504888838,EUA,22909588
2025-10-28,03041781476,EUA,05545788
2025-10-02,54539224288,Irlanda,05979661
2025-10-29,89883881462,EUA,01222344
2024-06-30,80808285053,EUA,22463642
2025-09-24,61304273957,Austrália,01335267
2025-08-02,58012887840,Austrália,04199135
2025-11-13,14912722301,Canadá,04236575
2024-01-08,91608344433,Austrália,80485116
2024-08-14,92077217978,Canadá,01958659
2025-12-08,24196929890,Canadá,01972856
2025-11-05,74482585857,Austrália,90497808
2024-11-16,07637144391,Canadá,01690475
2025-03-05,46632127952,Canadá,22838071
2024-12-26,68463763844,Austrália,30795117
2025-06-24,62933144617,Austrália,01920594
2025-08-09,82379196188,EUA,30625661
2025-07-02,46517980699,Irlanda,80239695
2025-07-14,89527056211,Irlanda,90115700
2025-06-11,57957208458,Canadá,22454817
2024-10-06,92510332630,EUA,01531493
2025-11-06,68997260640,EUA,01871151
2025-09-06,06022114189,Irlanda,04240856
2024-07-01,82929620000,Irlanda,80344058
2024-07-02,36764141856,Canadá,04699614
2025-02-15,13614296385,Canadá,05756367
2024-11-13,27751719476,Irlanda,05774079
2024-12-07,58139044715,Reino Unido,01337943
2025-06-14,89165844437,EUA,30479918
2024-03-06,32443542279,Canadá,05439415
2024-10-05,34310070805,Canadá,70026407
2024-05-29,30653124684,EUA,22267036
2025-09-06,66696839341,EUA,01129654
2025-07-03,44041001934,Irlanda,30925392
2025-05-09,66673538781,Canadá,30267091
2024-06-01,51226285189,EUA,04031544
2024-12-16,01528501023,EUA,22555000
2025-10-15,60700950482,EUA,01466642
2025-12-08,87857722841,Canadá,04788281
2025-08-28,28328571919,Canadá,01313836
2025-02-04,95694759985,Canadá,90702659
2025-08-07,51507301730,Irlanda,22725055
2024-01-31,85109845147,Austrália,01983871
2024-10-27,64052450532,Austrália,50025488
2025-06-26,94357787361,EUA,05350281
2024-12-28,84783696731,EUA,01214209
2025-04-16,03701809696,Irlanda,01200353
2024-10-28,57170879787,Canadá,70955152
2025-05-07,48569726970,EUA,04288505
2024-03-24,73362453766,EUA,40847850
2025-02-26,96590946629,Canadá,70397860
2025-09-23,47428150181,Canadá,01323403
2024-06-26,41550715092,Irlanda,70036208
2025-04-04,21728649592,Austrália,04070471
2025-09-30,01388529211,Irlanda,04207048
2025-06-19,03350296859,Canadá,22849673
2024-01-22,14265729528,Canadá,70336132
2025-02-05,75698786226,Austrália,05266918
2024-04-19,49232332779,Canadá,01225281
2025-03-14,18821669356,Canadá,04349431
2025-04-07,33600629384,Canadá,60971064
2024-04-29,39604162879,Reino Unido,80731460
2025-02-23,21916204103,Austrália,20894957
2025-04-16,26763392741,EUA,50467083
2024-06-06,09523105707,Canadá,40929718
2024-11-09,01399570409,Irlanda,40641101
2025-07-19,67974573383,Canadá,80092617
2024-08-02,94653135654,Canadá,01879733
2025-06-29,80151857314,EUA,05972301
2024-09-19,65031265455,Canadá,04042226
2025-01-20,27383242321,EUA,50936030
2024-09-22,50550069254,Canadá,80432967
2025-02-15,57009638848,Canadá,04971188
2024-02-12,44248923664,Austrália,01176310
2025-05-26,85026611665,EUA,01837316
2024-11-02,89817975350,Irlanda,80944188
2024-10-14,18187785305,Austrália,40733839
2025-08-31,30431191576,Canadá,70204525
2024-08-10,53474813869,Irlanda,90068947
2025-12-14,32910001366,Canadá,22633438
2025-03-10,51049524587,Canadá,22898524
2024-01-05,60516393066,Austrália,04273483
2024-05-09,78706559889,Canadá,05264873
2024-01-10,88210909795,Canadá,30705608
2024-02-16,49635208970,Canadá,90244825
2024-07-19,93143897850,EUA,60749039
2025-07-04,81130847157,Reino Unido,70765825
2024-05-19,59411139827,Irlanda,60963729
2025-09-28,90507353734,Austrália,80518842
2024-01-24,02885868994,Irlanda,40251631
2025-05-29,25107177231,Austrália,01049202
2025-01-04,54582742048,Irlanda,05531526
2025-12-15,46146065957,Austrália,22806202
2024-07-27,31918118381,EUA,70586471
2025-11-18,83247919349,Canadá,30852394
2024-04-19,58139973006,Canadá,01390612
2024-12-12,28164308934,EUA,04017712
2024-05-04,47672297093,Canadá,01322328
2025-12-14,68027729164,Reino Unido,01657910
2025-02-17,31897428686,EUA,01445012
2024-02-17,74379270194,Reino Unido,20809357
2025-11-12,36865221069,EUA,01163704
2024-08-03,56100916628,Austrália,50336923
2025-04-25,65667151213,Canadá,04761531
2024-03-18,22900160129,Irlanda,90622355
2025-07-13,74875759086,Reino Unido,70125345
2024-09-14,85574005917,Austrália,22710981
2025-09-03,04370533848,EUA,70212088
2025-03-02,52026389710,Austrália,05378615
2024-03-30,21437660469,Austrália,22941247
2025-06-30,28576888471,Canadá,70450918
2024-07-16,04962539258,Irlanda,22831916
2025-11-11,62440112490,Canadá,04095351
2024-06-25,31675124109,Irlanda,05719327
2024-03-15,88256167244,Canadá,30483630
2025-02-24,53992027112,Reino Unido,40076637
2025-04-12,75567860911,Canadá,01141072
2024-11-26,46641360125,EUA,30460036
2024-08-14,13632091138,Austrália,80945125
2025-02-23,67459534648,Canadá,20756726
2025-11-11,30946177936,Canadá,04644721
2025-04-30,96725052194,Canadá,04352021
2024-01-07,53383769638,Canadá,90176946
2025-06-22,60032923833,Canadá,22805547
2024-01-31,93394753789,Austrália,30803189
2024-11-26,26339232924,EUA,20833739
2025-02-17,38781364197,Canadá,01747461
2024-03-08,03739222822,Irlanda,01212230
2024-06-20,30938191449,Canadá,01942455
2024-09-25,27888427302,Irlanda,80049801
2025-10-01,46027981389,EUA,04556816
2025-11-01,71524785605,EUA,01830046
2025-02-03,64333408797,Canadá,22932194
2025-12-18,48593245840,Reino Unido,01862292
2024-09-25,87085277900,Austrália,01627834
2024-03-08,82211657595,Austrália,80737353
2025-12-03,27190343887,Austrália,22386725
2024-02-05,57688266464,EUA,01176006
2025-08-20,81102925327,EUA,60715564
2025-02-19,12638612222,Irlanda,04470190
2025-03-20,79595924282,Canadá,22184230
2025-02-04,73660831675,EUA,04306423
2025-01-29,41469168097,EUA,30381829
2025-01-01,61218760727,EUA,22693651
2024-11-09,70301447670,EUA,20195399
2025-12-01,39526664982,EUA,70238887
2024-01-25,44112254347,Austrália,01861895
2025-08-12,01742375239,Austrália,30581614
2025-10-22,90333730604,Irlanda,05575412
2024-11-22,31936972834,Canadá,04271135
2025-01-09,21856568911,Austrália,22118734
2025-07-14,78832707914,EUA,70660742
2025-07-21,51466256078,EUA,80525113
2025-05-19,61434106344,Irlanda,01991931
2024-10-03,22339761751,Austrália,80185913
2024-07-04,62195829417,Canadá,90258908
2024-03-06,82511340291,Canadá,01404698
2025-01-10,72072877516,EUA,22394022
2024-08-07,98283882488,Austrália,90132907
2024-03-24,94900369652,Irlanda,30958990
2024-01-29,71658317285,EUA,04803401
2025-03-26,29892873322,Canadá,05137327
2024-03-06,69469394145,Canadá,04823035
2024-05-25,72264785879,Reino Unido,90162327
2025-03-19,36087711393,Canadá,01802233
2025-07-09,35546631932,Canadá,70116219
2025-06-14,78729266686,Austrália,80697375
2025-07-27,83331884184,Reino Unido,70735965
2025-08-22,57537511935,Austrália,01000423
2024-04-25,68849699070,Reino Unido,80453613
2025-06-12,11774610185,Canadá,04895405
2025-11-12,58808480377,EUA,22917032
2025-08-31,97867964891,Canadá,22470471
2025-06-04,25260721499,Austrália,60302369
2025-12-28,48200361682,EUA,60522662
2025-03-04,87222857198,EUA,22491631
2024-02-04,21421790841,Canadá,30560839
2025-04-25,28710230853,EUA,04703890
2024-07-10,90556674173,Irlanda,22119821
2025-12-16,63321960723,EUA,01812036
2025-08-20,01104815666,EUA,30081342
2025-05-20,68572705092,EUA,22531931
2025-09-26,49224392560,Reino Unido,20157151
2024-09-13,72972293713,Irlanda,05858603
2024-03-29,09622848699,Canadá,30362558
2025-02-27,46582781269,Irlanda,22522757
2025-10-06,29646707631,EUA,05116293
2024-12-19,30148813066,EUA,04405961
2024-05-22,91919963098,Canadá,70173795
2024-09-08,82460192706,Canadá,90737398
2025-03-13,39869179922,Canadá,01410918
2024-03-29,08448637096,Austrália,30377290
2025-09-09,77979246384,Canadá,01793407
2025-08-09,05098595265,Austrália,01886047
2024-06-08,91550741807,Reino Unido,20492671
2025-09-14,73650256479,Canadá,05937149
2024-05-01,62303679313,EUA,01485534
2025-05-18,27328298885,Irlanda,01843113
2024-05-30,09826302974,Irlanda,04910787
2024-05-19,57911651064,Austrália,01609105
2025-01-11,73220810874,Austrália,80695096
2025-11-26,45659869242,Irlanda,90771777
2024-02-26,42082629096,Canadá,01422026
2024-10-17,55869357252,Irlanda,01317263
2024-07-06,27140372095,Canadá,01982560
2024-06-14,73476408464,Canadá,04190099
2024-04-06,75026174386,Canadá,01627397
2025-12-18,99815406541,Canadá,22741673
2025-10-03,69328785826,Reino Unido,22662036
2024-03-18,39054116218,Canadá,01199023
2024-04-28,90758550968,Canadá,70388145
2024-11-28,23717482774,Canadá,04080286
2025-09-20,97046455982,Irlanda,01321962
2025-06-30,09036795150,EUA,30607222
2024-11-17,41966107213,Irlanda,40441953
2024-07-24,37802275451,Austrália,80441746
2025-07-05,27080700401,Canadá,20916018
2025-11-18,83505606555,Canadá,20599029
2024-01-17,61019890335,Canadá,01591213
2025-03-17,81934376112,Canadá,90888584
2024-05-17,24255078434,Austrália,22532572
2025-01-11,52225983253,Irlanda,01552825
2025-09-12,50677949654,Reino Unido,22240344
2024-05-10,10370796448,Canadá,20074987
2025-09-29,64685986614,Canadá,22285117
2025-11-08,39248347815,Canadá,50123123
2025-03-24,58255982017,Canadá,22320550
2025-07-13,22424209475,Irlanda,01215121
2024-07-27,46574096608,Irlanda,01859419
2024-02-05,85334589638,EUA,22004522
2025-05-10,46321856601,Reino Unido,50706321
2025-11-22,13314192190,Reino Unido,01261405
2024-03-30,07261325357,EUA,01710028
2025-12-28,02901577250,Austrália,22226110
2024-10-15,59180576403,Austrália,22627159
2025-03-19,95571901593,Reino Unido,22523837
2025-12-29,07656083363,Canadá,80594761
2025-11-16,55913301026,Reino Unido,04402964
2025-10-03,63348564436,Reino Unido,01872165
2025-10-25,17071279798,EUA,04290375
2025-04-07,10880583088,EUA,30839631
2025-02-15,93949909085,EUA,01777134
2025-04-18,82900740004,Reino Unido,30658616
2025-12-17,05224936735,Reino Unido,20762419
2025-07-03,05276508922,Reino Unido,01567367
2025-01-19,88308806081,Canadá,20960167
2025-08-16,40568352340,Irlanda,01492678
2024-09-21,23395750997,Canadá,22107841
2024-09-14,06382946379,EUA,90072072
2025-12-23,07449908695,Canadá,70526400
2025-04-30,40348271881,Irlanda,80499540
2024-06-06,23774312800,Reino Unido,04599205
2024-12-05,96314439749,Austrália,04964064
2024-10-17,62363220145,Canadá,22664670
2024-12-17,49809979460,Canadá,50355292
2025-01-16,51993731222,Austrália,04161409
2024-01-27,80513137245,EUA,22477226
2025-12-30,30031814881,Austrália,22619814
2024-01-05,08723151929,Canadá,50358474
2024-02-03,25504784287,Reino Unido,70191366
2024-04-18,69928437524,EUA,70522890
2025-07-23,90526092724,Irlanda,70486824
2024-01-23,11438829499,EUA,05269248
2025-04-21,80888788508,Austrália,80151559
2024-09-26,02196007981,Irlanda,01484539
2024-07-10,24959204308,Austrália,01812285
2024-07-04,85909892568,Irlanda,22929885
2024-02-25,57691312388,Irlanda,04252231
2025-10-07,25653502021,Austrália,01638850
2025-07-31,56563369449,EUA,04744501
2025-05-03,42070847009,Canadá,04285853
2025-02-25,66869785890,Austrália,22681633
2025-12-07,12165158335,Canadá,30074459
2024-04-06,43520351189,EUA,22399950
2024-12-04,69146773918,Irlanda,04982070
2025-05-29,24840956213,Canadá,22340889
2025-09-04,97447166940,Reino Unido,04510054
2024-06-12,65923303919,Austrália,80663143
2024-06-26,46980629827,Reino Unido,01639225
2024-06-24,62728443429,EUA,04568663
2025-07-23,38998577537,Canadá,01415628
2024-12-14,07302107267,Reino Unido,22486705
2025-12-08,81850939827,Irlanda,22996717
2024-09-26,20150858821,Austrália,22176685
2024-08-13,35906102147,Irlanda,01884687
2025-11-23,52544522950,Canadá,22831310
2025-03-08,90226960448,Canadá,04819016
2025-08-22,23367848619,EUA,04950265
2025-12-19,67658896123,Canadá,22065898
2024-05-14,96486033766,Canadá,05660671
2025-03-09,98552653804,Reino Unido,80287958
2025-09-21,24567207161,EUA,90106317
2025-03-05,16083599394,Irlanda,01853868
2024-04-14,21036849596,EUA,80781148
2025-12-11,09972220248,EUA,04491596
2025-05-22,26260873271,Irlanda,05600257
2025-01-16,52032368827,Irlanda,04459396
2024-10-07,78094400891,Canadá,01807965
2024-03-26,97246019763,Canadá,01605398
2024-05-28,09752852907,Austrália,20932430
2025-06-29,75275734503,Canadá,30701297
2024-01-14,87115053926,Austrália,22721667
2025-09-26,39491016213,Canadá,05570202
2024-01-12,23214254537,Irlanda,20631722
2025-01-16,12076044573,EUA,40629891
2024-08-13,02284327215,Irlanda,01630213
2025-02-12,57679370952,EUA,22920253
2025-08-04,37370466601,EUA,01259455
2024-07-21,25010303691,EUA,01915029
2025-07-31,31490803588,Austrália,05022811
2025-03-08,30061249119,Reino Unido,01010029
2025-04-15,10292229865,Canadá,80976528
2025-09-05,59275777225,EUA,01586838
2025-01-26,00958077347,Reino Unido,30556232
2025-01-13,79184504178,EUA,70783517
2025-08-01,08832485687,EUA,01626102
2024-06-17,85920188211,Canadá,05186829
2024-03-19,64435669715,EUA,04119229
2024-01-10,05567017974,Austrália,80301003
2024-10-02,51811881061,Irlanda,90295910
2025-02-13,35648403581,EUA,04752541
2024-05-11,04299217332,Canadá,01873274
2024-03-21,86757875885,Irlanda,01872554
2025-10-22,82568473734,Irlanda,01910972
2024-09-19,75761317896,Austrália,22629950
2025-08-02,13589819675,Canadá,01618214
2025-10-25,04024259199,Austrália,01039683
2024-12-28,03355527717,EUA,40829075
2025-10-10,25721922021,EUA,04576330
2025-09-04,59037705260,EUA,70987372
2025-03-10,95566048352,Irlanda,04006977
2024-02-28,54064507036,Canadá,04086532
2024-12-20,45628166418,Irlanda,04847337
2025-06-18,19283897426,Irlanda,01271814
2024-02-01,92200284218,Austrália,30876617
2024-01-18,44838146304,Reino Unido,20283910
2024-09-01,00793112424,EUA,80726728
2025-09-18,61327818102,Canadá,01780794
2024-04-22,65953841902,Austrália,80700625
2025-01-13,34900427939,Irlanda,70778421
2025-08-21,72541827595,Canadá,40548839
2025-02-24,02860616318,Irlanda,22545966
2025-04-06,02280012049,Austrália,40727671
2025-11-23,05073239573,Austrália,80485862
2025-02-02,16334089951,Canadá,01294534
2025-09-24,92562300831,Austrália,22803387
2024-05-03,05503034445,EUA,04314951
2024-04-07,04099054164,Canadá,05891921
2024-07-04,91909058592,EUA,22837035
2024-02-01,05256812570,Irlanda,22787223
2025-11-10,33497105228,Canadá,01636810
2024-06-15,58153018492,Austrália,22043845
2025-01-17,96343093910,Irlanda,04869648
2024-05-12,65943668440,Austrália,05677568
2024-03-10,72067776589,EUA,05092517
2025-04-04,22679557022,EUA,01839522
2024-12-28,48657992917,Canadá,80492188
2025-03-16,99905086434,EUA,01728311
2025-06-24,32941652056,Austrália,01492188
2024-08-20,07587963053,Reino Unido,05050650
2025-01-08,04539748019,Irlanda,80168761
2024-06-20,03661889468,Reino Unido,01632613
2025-01-25,76961365249,Irlanda,22046812
2025-05-08,43005626600,EUA,05487578
2025-09-07,78114089700,EUA,90799112
2025-10-08,65005546070,Austrália,04695118
2025-11-26,01302204004,Canadá,22765262
2025-05-09,28751149340,Austrália,40684960
2025-01-14,86728217446,EUA,04887159
2024-10-29,30817156165,Irlanda,05615761
2024-09-30,29068431309,EUA,30360344
2024-11-02,22915738136,Canadá,22309081
2025-12-14,38452378386,EUA,01050735
2024-06-01,50590856819,Austrália,05221728
2024-04-27,75397408768,Irlanda,01758973
2025-05-07,43273658595,Reino Unido,20891087
2025-02-22,06477764419,Canadá,70640292
2025-05-05,73698677246,Irlanda,30673946
2025-07-20,52986725428,Canadá,04374028
2024-03-17,58774372697,Austrália,80822645
2025-12-18,24761978786,EUA,90905475
2024-05-30,36762202678,Irlanda,30513851
2024-10-09,67892297574,Reino Unido,30633513
2025-11-19,79551106634,EUA,01439566
2025-08-15,08025649223,Irlanda,60219037
2025-09-13,17659197425,Canadá,50101776
2024-11-12,66848796854,EUA,22356781
2024-04-30,07054784491,Irlanda,01623659
2025-07-26,83759287560,Canadá,30894634
2025-11-12,58863695325,Irlanda,01868618
2024-01-06,47827605795,EUA,80596814
2024-05-26,15201164844,EUA,60929800
2024-06-22,16634860246,EUA,30315016
2024-05-03,46571421880,Canadá,01665202
2025-12-01,15224381358,Austrália,20887947
2024-08-12,68889463537,Irlanda,04372955
2024-12-16,52017470634,EUA,01651041
2025-10-15,34402097419,Canadá,80515186
2025-12-03,03314737454,Canadá,80222549
2024-07-10,69784777913,EUA,80649707
2024-05-26,70275407939,EUA,05275176
2024-07-25,73265256441,Canadá,22933095
2025-10-27,89949585061,Irlanda,22357362
2024-03-30,55515336794,Canadá,04930082
2024-07-26,56626845285,Reino Unido,70098597
2025-07-10,74649181092,Irlanda,22213668
2024-04-26,65598772391,EUA,04438990
2025-09-23,88255262135,Irlanda,30322027
2025-07-31,76175648382,Austrália,05879484
2024-06-11,02836717247,Canadá,01652585
2024-04-27,94917274761,Canadá,22280218
2024-07-15,45078240251,Canadá,01954240
2024-10-16,15664230278,EUA,05813903
2025-08-26,24220403414,Irlanda,20519042
2024-10-01,66730854206,EUA,04946290
